country_id	city_id	country_name	city_name	city_name_url_encoded	country_name_url_encoded	city_url_full	city_url	country_url_full	country_url_part
222	7029	United States	Pittsburgh, PA	Pittsburgh%2C%20PA	Pittsburgh%2C%20PA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Pittsburgh%2C%20PA	city_result.jsp?country=United%20States&city=Pittsburgh%2C%20PA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	7143	United States	Salem, OR	Salem%2C%20OR	Salem%2C%20OR	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Salem%2C%20OR	city_result.jsp?country=United%20States&city=Salem%2C%20OR	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	7140	United States	Saint Paul, MN	Saint%20Paul%2C%20MN	Saint%20Paul%2C%20MN	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Saint%20Paul%2C%20MN	city_result.jsp?country=United%20States&city=Saint%20Paul%2C%20MN	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
70	1687	Finland	Turku	Turku	Turku	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Turku	city_result.jsp?country=Finland&city=Turku	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
222	7285	United States	Tampa, FL	Tampa%2C%20FL	Tampa%2C%20FL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Tampa%2C%20FL	city_result.jsp?country=United%20States&city=Tampa%2C%20FL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
15	303	Austria	Graz	Graz	Graz	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Austria&city=Graz	city_result.jsp?country=Austria&city=Graz	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Austria	country_result.jsp?country=Austria
22	443	Belgium	Antwerp	Antwerp	Antwerp	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Belgium&city=Antwerp	city_result.jsp?country=Belgium&city=Antwerp	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Belgium	country_result.jsp?country=Belgium
71	1755	France	Grenoble	Grenoble	Grenoble	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Grenoble	city_result.jsp?country=France&city=Grenoble	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
222	6646	United States	Irvine, CA	Irvine%2C%20CA	Irvine%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Irvine%2C%20CA	city_result.jsp?country=United%20States&city=Irvine%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	7022	United States	Philadelphia, PA	Philadelphia%2C%20PA	Philadelphia%2C%20PA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Philadelphia%2C%20PA	city_result.jsp?country=United%20States&city=Philadelphia%2C%20PA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
147	3812	Netherlands	Maastricht	Maastricht	Maastricht	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Netherlands&city=Maastricht	city_result.jsp?country=Netherlands&city=Maastricht	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Netherlands	country_result.jsp?country=Netherlands
103	2784	Italy	Bergamo	Bergamo	Bergamo	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Bergamo	city_result.jsp?country=Italy&city=Bergamo	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
103	2790	Italy	Brescia	Brescia	Brescia	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Brescia	city_result.jsp?country=Italy&city=Brescia	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
22	449	Belgium	Brussels	Brussels	Brussels	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Belgium&city=Brussels	city_result.jsp?country=Belgium&city=Brussels	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Belgium	country_result.jsp?country=Belgium
22	464	Belgium	Leuven	Leuven	Leuven	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Belgium&city=Leuven	city_result.jsp?country=Belgium&city=Leuven	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Belgium	country_result.jsp?country=Belgium
147	3814	Netherlands	Nijmegen	Nijmegen	Nijmegen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Netherlands&city=Nijmegen	city_result.jsp?country=Netherlands&city=Nijmegen	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Netherlands	country_result.jsp?country=Netherlands
129	3480	Malta	Sliema	Sliema	Sliema	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Malta&city=Sliema	city_result.jsp?country=Malta&city=Sliema	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Malta	country_result.jsp?country=Malta
103	2922	Italy	Rome	Rome	Rome	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Rome	city_result.jsp?country=Italy&city=Rome	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
71	1806	France	Toulouse	Toulouse	Toulouse	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Toulouse	city_result.jsp?country=France&city=Toulouse	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
222	7050	United States	Portland, OR	Portland%2C%20OR	Portland%2C%20OR	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Portland%2C%20OR	city_result.jsp?country=United%20States&city=Portland%2C%20OR	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
15	316	Austria	Salzburg	Salzburg	Salzburg	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Austria&city=Salzburg	city_result.jsp?country=Austria&city=Salzburg	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Austria	country_result.jsp?country=Austria
222	7154	United States	San Jose, CA	San%20Jose%2C%20CA	San%20Jose%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=San%20Jose%2C%20CA	city_result.jsp?country=United%20States&city=San%20Jose%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
14	223	Australia	Hobart	Hobart	Hobart	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Australia&city=Hobart	city_result.jsp?country=Australia&city=Hobart	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Australia	country_result.jsp?country=Australia
202	5280	Sweden	Malmo	Malmo	Malmo	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Sweden&city=Malmo	city_result.jsp?country=Sweden&city=Malmo	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Sweden	country_result.jsp?country=Sweden
149	3885	New Zealand	Wellington	Wellington	Wellington	https://www.numbeo.com/cost-of-living/city_result.jsp?country=New%20Zealand&city=Wellington	city_result.jsp?country=New%20Zealand&city=Wellington	https://www.numbeo.com/cost-of-living/country_result.jsp?country=New%20Zealand	country_result.jsp?country=New%20Zealand
147	3819	Netherlands	Rotterdam	Rotterdam	Rotterdam	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Netherlands&city=Rotterdam	city_result.jsp?country=Netherlands&city=Rotterdam	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Netherlands	country_result.jsp?country=Netherlands
222	6846	United States	Miami, FL	Miami%2C%20FL	Miami%2C%20FL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Miami%2C%20FL	city_result.jsp?country=United%20States&city=Miami%2C%20FL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
100	2677	Ireland	Limerick	Limerick	Limerick	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Ireland&city=Limerick	city_result.jsp?country=Ireland&city=Limerick	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Ireland	country_result.jsp?country=Ireland
70	1653	Finland	Espoo	Espoo	Espoo	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Espoo	city_result.jsp?country=Finland&city=Espoo	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	1685	Finland	Tampere	Tampere	Tampere	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Tampere	city_result.jsp?country=Finland&city=Tampere	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
22	456	Belgium	Gent	Gent	Gent	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Belgium&city=Gent	city_result.jsp?country=Belgium&city=Gent	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Belgium	country_result.jsp?country=Belgium
103	2899	Italy	Parma	Parma	Parma	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Parma	city_result.jsp?country=Italy&city=Parma	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
103	2787	Italy	Bologna	Bologna	Bologna	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Bologna	city_result.jsp?country=Italy&city=Bologna	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
39	921	Canada	Kingston	Kingston	Kingston	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Kingston	city_result.jsp?country=Canada&city=Kingston	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	7127	United States	Sacramento, CA	Sacramento%2C%20CA	Sacramento%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Sacramento%2C%20CA	city_result.jsp?country=United%20States&city=Sacramento%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
39	1022	Canada	Surrey	Surrey	Surrey	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Surrey	city_result.jsp?country=Canada&city=Surrey	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
39	859	Canada	Burnaby	Burnaby	Burnaby	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Burnaby	city_result.jsp?country=Canada&city=Burnaby	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
221	5878	United Kingdom	Guildford	Guildford	Guildford	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Guildford	city_result.jsp?country=United%20Kingdom&city=Guildford	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6169	United States	Bellingham, WA	Bellingham%2C%20WA	Bellingham%2C%20WA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bellingham%2C%20WA	city_result.jsp?country=United%20States&city=Bellingham%2C%20WA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
71	1781	France	Nantes	Nantes	Nantes	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Nantes	city_result.jsp?country=France&city=Nantes	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
39	1032	Canada	Vancouver	Vancouver	Vancouver	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Vancouver	city_result.jsp?country=Canada&city=Vancouver	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	6125	United States	Atlanta, GA	Atlanta%2C%20GA	Atlanta%2C%20GA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Atlanta%2C%20GA	city_result.jsp?country=United%20States&city=Atlanta%2C%20GA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	6190	United States	Birmingham, AL	Birmingham%2C%20AL	Birmingham%2C%20AL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Birmingham%2C%20AL	city_result.jsp?country=United%20States&city=Birmingham%2C%20AL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
39	907	Canada	Halifax	Halifax	Halifax	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Halifax	city_result.jsp?country=Canada&city=Halifax	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
39	993	Canada	Saint John's	Saint%20John%27s	Saint%20John%27s	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Saint%20John%27s	city_result.jsp?country=Canada&city=Saint%20John%27s	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
221	5859	United Kingdom	Edinburgh	Edinburgh	Edinburgh	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Edinburgh	city_result.jsp?country=United%20Kingdom&city=Edinburgh	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6458	United States	Everett, WA	Everett%2C%20WA	Everett%2C%20WA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Everett%2C%20WA	city_result.jsp?country=United%20States&city=Everett%2C%20WA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
103	2841	Italy	Florence	Florence	Florence	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Florence	city_result.jsp?country=Italy&city=Florence	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
39	896	Canada	Fredericton	Fredericton	Fredericton	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Fredericton	city_result.jsp?country=Canada&city=Fredericton	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
221	5958	United Kingdom	Reading	Reading	Reading	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Reading	city_result.jsp?country=United%20Kingdom&city=Reading	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
39	1028	Canada	Toronto	Toronto	Toronto	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Toronto	city_result.jsp?country=Canada&city=Toronto	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	6318	United States	Cleveland, OH	Cleveland%2C%20OH	Cleveland%2C%20OH	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Cleveland%2C%20OH	city_result.jsp?country=United%20States&city=Cleveland%2C%20OH	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
78	1894	Germany	Frankfurt	Frankfurt	Frankfurt	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Frankfurt	city_result.jsp?country=Germany&city=Frankfurt	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
71	1765	France	Lille	Lille	Lille	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Lille	city_result.jsp?country=France&city=Lille	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
221	6043	United Kingdom	York	York	York	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=York	city_result.jsp?country=United%20Kingdom&city=York	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
221	5822	United Kingdom	Cambridge	Cambridge	Cambridge	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Cambridge	city_result.jsp?country=United%20Kingdom&city=Cambridge	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6918	United States	New Orleans, LA	New%20Orleans%2C%20LA	New%20Orleans%2C%20LA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=New%20Orleans%2C%20LA	city_result.jsp?country=United%20States&city=New%20Orleans%2C%20LA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
78	1911	Germany	Heidelberg	Heidelberg	Heidelberg	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Heidelberg	city_result.jsp?country=Germany&city=Heidelberg	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
221	5813	United Kingdom	Bristol	Bristol	Bristol	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Bristol	city_result.jsp?country=United%20Kingdom&city=Bristol	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
147	3785	Netherlands	Delft	Delft	Delft	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Netherlands&city=Delft	city_result.jsp?country=Netherlands&city=Delft	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Netherlands	country_result.jsp?country=Netherlands
103	2951	Italy	Trieste	Trieste	Trieste	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Trieste	city_result.jsp?country=Italy&city=Trieste	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
147	3794	Netherlands	Enschede	Enschede	Enschede	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Netherlands&city=Enschede	city_result.jsp?country=Netherlands&city=Enschede	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Netherlands	country_result.jsp?country=Netherlands
71	1769	France	Marseille	Marseille	Marseille	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Marseille	city_result.jsp?country=France&city=Marseille	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
221	5930	United Kingdom	Milton Keynes	Milton%20Keynes	Milton%20Keynes	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Milton%20Keynes	city_result.jsp?country=United%20Kingdom&city=Milton%20Keynes	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
221	5768	United Kingdom	Aberdeen	Aberdeen	Aberdeen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Aberdeen	city_result.jsp?country=United%20Kingdom&city=Aberdeen	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
78	1871	Germany	Bonn	Bonn	Bonn	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Bonn	city_result.jsp?country=Germany&city=Bonn	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
78	1909	Germany	Hamburg	Hamburg	Hamburg	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Hamburg	city_result.jsp?country=Germany&city=Hamburg	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
78	1857	Germany	Augsburg	Augsburg	Augsburg	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Augsburg	city_result.jsp?country=Germany&city=Augsburg	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
221	5997	United Kingdom	Swansea	Swansea	Swansea	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Swansea	city_result.jsp?country=United%20Kingdom&city=Swansea	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6096	United States	Ann Arbor, MI	Ann%20Arbor%2C%20MI	Ann%20Arbor%2C%20MI	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Ann%20Arbor%2C%20MI	city_result.jsp?country=United%20States&city=Ann%20Arbor%2C%20MI	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
103	2961	Italy	Verona	Verona	Verona	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Verona	city_result.jsp?country=Italy&city=Verona	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
222	6394	United States	Denver, CO	Denver%2C%20CO	Denver%2C%20CO	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Denver%2C%20CO	city_result.jsp?country=United%20States&city=Denver%2C%20CO	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	6331	United States	Colorado Springs, CO	Colorado%20Springs%2C%20CO	Colorado%20Springs%2C%20CO	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Colorado%20Springs%2C%20CO	city_result.jsp?country=United%20States&city=Colorado%20Springs%2C%20CO	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
78	1940	Germany	Mannheim	Mannheim	Mannheim	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Mannheim	city_result.jsp?country=Germany&city=Mannheim	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
39	981	Canada	Red Deer	Red%20Deer	Red%20Deer	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Red%20Deer	city_result.jsp?country=Canada&city=Red%20Deer	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
39	860	Canada	Calgary	Calgary	Calgary	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Calgary	city_result.jsp?country=Canada&city=Calgary	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	7237	United States	Spokane, WA	Spokane%2C%20WA	Spokane%2C%20WA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Spokane%2C%20WA	city_result.jsp?country=United%20States&city=Spokane%2C%20WA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	6772	United States	Long Beach, CA	Long%20Beach%2C%20CA	Long%20Beach%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Long%20Beach%2C%20CA	city_result.jsp?country=United%20States&city=Long%20Beach%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
103	2953	Italy	Turin	Turin	Turin	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Turin	city_result.jsp?country=Italy&city=Turin	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
221	5998	United Kingdom	Swindon	Swindon	Swindon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Swindon	city_result.jsp?country=United%20Kingdom&city=Swindon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
221	5946	United Kingdom	Oxford	Oxford	Oxford	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Oxford	city_result.jsp?country=United%20Kingdom&city=Oxford	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6144	United States	Baltimore, MD	Baltimore%2C%20MD	Baltimore%2C%20MD	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Baltimore%2C%20MD	city_result.jsp?country=United%20States&city=Baltimore%2C%20MD	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	6340	United States	Columbus, OH	Columbus%2C%20OH	Columbus%2C%20OH	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Columbus%2C%20OH	city_result.jsp?country=United%20States&city=Columbus%2C%20OH	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
221	5954	United Kingdom	Portsmouth	Portsmouth	Portsmouth	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Portsmouth	city_result.jsp?country=United%20Kingdom&city=Portsmouth	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
78	1891	Germany	Erlangen	Erlangen	Erlangen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Erlangen	city_result.jsp?country=Germany&city=Erlangen	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
222	6245	United States	Buffalo, NY	Buffalo%2C%20NY	Buffalo%2C%20NY	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Buffalo%2C%20NY	city_result.jsp?country=United%20States&city=Buffalo%2C%20NY	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
78	1952	Germany	Nuremberg	Nuremberg	Nuremberg	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Nuremberg	city_result.jsp?country=Germany&city=Nuremberg	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
39	885	Canada	Edmonton	Edmonton	Edmonton	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Edmonton	city_result.jsp?country=Canada&city=Edmonton	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
78	1879	Germany	Cologne	Cologne	Cologne	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Cologne	city_result.jsp?country=Germany&city=Cologne	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
222	6295	United States	Charlotte, NC	Charlotte%2C%20NC	Charlotte%2C%20NC	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Charlotte%2C%20NC	city_result.jsp?country=United%20States&city=Charlotte%2C%20NC	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
39	1036	Canada	Victoria	Victoria	Victoria	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Victoria	city_result.jsp?country=Canada&city=Victoria	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
147	3822	Netherlands	The Hague (Den Haag)	The%20Hague%20%28Den%20Haag%29	The%20Hague%20%28Den%20Haag%29	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Netherlands&city=The%20Hague%20%28Den%20Haag%29	city_result.jsp?country=Netherlands&city=The%20Hague%20%28Den%20Haag%29	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Netherlands	country_result.jsp?country=Netherlands
78	1868	Germany	Berlin	Berlin	Berlin	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Berlin	city_result.jsp?country=Germany&city=Berlin	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
221	5924	United Kingdom	Manchester	Manchester	Manchester	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Manchester	city_result.jsp?country=United%20Kingdom&city=Manchester	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6060	United States	Albany, NY	Albany%2C%20NY	Albany%2C%20NY	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Albany%2C%20NY	city_result.jsp?country=United%20States&city=Albany%2C%20NY	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
